trade_date,minute,shanghai_amount_yuan,shenzhen_amount_yuan,total_amount_yuan,previous_trade_date,previous_total_amount_yuan,delta_amount_yuan,temperature_pct,source,quote_at
2026-08-13,09:30,9712359236,12925966740,22638325976,2026-08-12,15973178023,6665147953,41.727125,tencent,2026-08-13T09:30:00+08:00
2026-08-13,09:40,195327785911,241065042159,436392828070,2026-08-12,341770401338,94622426732,27.685963,tencent,2026-08-13T09:40:00+08:00
2026-08-13,09:50,293584397953,354077946136,647662344089,2026-08-12,534072762860,113589581229,21.268559,tencent,2026-08-13T09:50:00+08:00
2026-08-13,10:00,374985187273,454229628484,829214815757,2026-08-12,680560150123,148654665634,21.842987,tencent,2026-08-13T10:00:00+08:00
2026-08-13,10:10,435170562814,525033970745,960204533559,2026-08-12,806837950180,153366583379,19.00835,tencent,2026-08-13T10:10:00+08:00
2026-08-13,10:20,490482097202,586140807761,1076622904963,2026-08-12,900024308040,176598596923,19.621536,tencent,2026-08-13T10:20:00+08:00
2026-08-13,10:30,533693632844,640682530179,1174376163023,2026-08-12,979476548187,194899614836,19.898344,tencent,2026-08-13T10:30:00+08:00
2026-08-13,10:40,582365306060,700842573903,1283207879963,2026-08-12,1064999534529,218208345434,20.489055,tencent,2026-08-13T10:40:00+08:00
2026-08-13,10:50,620002334832,743827494097,1363829828929,2026-08-12,1135710831260,228118997669,20.086011,tencent,2026-08-13T10:50:00+08:00
2026-08-13,11:00,649529292231,780975986899,1430505279130,2026-08-12,1204785126171,225720152959,18.735304,tencent,2026-08-13T11:00:00+08:00
2026-08-13,11:10,676709352034,811262513511,1487971865545,2026-08-12,1276234975581,211736889964,16.590745,tencent,2026-08-13T11:10:00+08:00
2026-08-13,11:20,701597603055,840334454310,1541932057365,2026-08-12,1333693017452,208239039913,15.613716,tencent,2026-08-13T11:20:00+08:00
2026-08-13,11:30,724396255460,865073395567,1589469651027,2026-08-12,1381896313659,207573337368,15.020905,tencent,2026-08-13T11:30:00+08:00
2026-08-13,13:00,724396255460,865073395567,1589469651027,2026-08-12,1381896313659,207573337368,15.020905,tencent,2026-08-13T13:00:00+08:00
2026-08-13,13:10,762885170897,905946953124,1668832124021,2026-08-12,1466712731582,202119392439,13.780435,tencent,2026-08-13T13:10:00+08:00
2026-08-13,13:20,791727225247,941609256816,1733336482063,2026-08-12,1532848995961,200487486102,13.079402,tencent,2026-08-13T13:20:00+08:00
2026-08-13,13:30,815601254204,974182905044,1789784159248,2026-08-12,1597529827698,192254331550,12.034475,tencent,2026-08-13T13:30:00+08:00
2026-08-13,13:40,842994248102,1008114469426,1851108717528,2026-08-12,1648014449939,203094267589,12.323573,tencent,2026-08-13T13:40:00+08:00
2026-08-13,13:50,875833437684,1045572791922,1921406229606,2026-08-12,1698044545454,223361684152,13.154053,tencent,2026-08-13T13:50:00+08:00
2026-08-13,14:00,906090312261,1080855064441,1986945376702,2026-08-12,1749407659870,237537716832,13.57818,tencent,2026-08-13T14:00:00+08:00
2026-08-13,14:10,935304558982,1114054530406,2049359089388,2026-08-12,1803296359483,246062729905,13.645163,tencent,2026-08-13T14:10:00+08:00
2026-08-13,14:20,959543454641,1142880654994,2102424109635,2026-08-12,1846929267485,255494842150,13.833494,tencent,2026-08-13T14:20:00+08:00
2026-08-13,14:30,991592386995,1181699976628,2173292363623,2026-08-12,1895758735879,277533627744,14.639712,tencent,2026-08-13T14:30:00+08:00
2026-08-13,14:40,1045059110698,1243792749360,2288851860058,2026-08-12,1954665302843,334186557215,17.096869,tencent,2026-08-13T14:40:00+08:00
2026-08-13,14:50,1102189001902,1310236457138,2412425459040,2026-08-12,2037590908458,374834550582,18.395967,tencent,2026-08-13T14:50:00+08:00
2026-08-13,15:00,1164203068530,1386713670491,2550916739021,2026-08-12,2152423110226,398493628795,18.513722,tencent,2026-08-13T15:00:00+08:00
