trade_date,minute,shanghai_amount_yuan,shenzhen_amount_yuan,total_amount_yuan,previous_trade_date,previous_total_amount_yuan,delta_amount_yuan,temperature_pct,source,quote_at
2026-09-08,09:30,6463694329,8083484650,14547178979,2026-09-07,16454693516,-1907514537,-11.592525,tencent,2026-09-08T09:30:00+08:00
2026-09-08,09:40,148878492038,167696804836,316575296874,2026-09-07,362750130178,-46174833304,-12.729102,tencent,2026-09-08T09:40:00+08:00
2026-09-08,09:50,237828984741,268734522063,506563506804,2026-09-07,541557843757,-34994336953,-6.461791,tencent,2026-09-08T09:50:00+08:00
2026-09-08,10:00,302117276707,346428233591,648545510298,2026-09-07,669680183458,-21134673160,-3.155935,tencent,2026-09-08T10:00:00+08:00
2026-09-08,10:10,352397668532,404841207258,757238875790,2026-09-07,773988344452,-16749468662,-2.164047,tencent,2026-09-08T10:10:00+08:00
2026-09-08,10:20,394526834174,450276529107,844803363281,2026-09-07,873122734491,-28319371210,-3.243458,tencent,2026-09-08T10:20:00+08:00
2026-09-08,10:30,438702510269,499827638882,938530149151,2026-09-07,941548729219,-3018580068,-0.320597,tencent,2026-09-08T10:30:00+08:00
2026-09-08,10:40,479341362374,542128364906,1021469727280,2026-09-07,1011546027720,9923699560,0.981043,tencent,2026-09-08T10:40:00+08:00
2026-09-08,10:50,506468399551,571202323017,1077670722568,2026-09-07,1068675987741,8994734827,0.841671,tencent,2026-09-08T10:50:00+08:00
2026-09-08,11:00,532135236213,598723838452,1130859074665,2026-09-07,1119128771667,11730302998,1.048164,tencent,2026-09-08T11:00:00+08:00
2026-09-08,11:10,554736676700,624369051056,1179105727756,2026-09-07,1164743042667,14362685089,1.23312,tencent,2026-09-08T11:10:00+08:00
2026-09-08,11:20,571756307091,645412710595,1217169017686,2026-09-07,1200421688862,16747328824,1.39512,tencent,2026-09-08T11:20:00+08:00
2026-09-08,11:30,588660913365,666358239159,1255019152524,2026-09-07,1242837181029,12181971495,0.980174,tencent,2026-09-08T11:30:00+08:00
2026-09-08,13:00,588660913365,666358239159,1255019152524,2026-09-07,1242837181029,12181971495,0.980174,tencent,2026-09-08T13:00:00+08:00
2026-09-08,13:10,621753479349,703926363700,1325679843049,2026-09-07,1308733296130,16946546919,1.294882,tencent,2026-09-08T13:10:00+08:00
2026-09-08,13:20,645526858015,730507448463,1376034306478,2026-09-07,1364539395085,11494911393,0.842402,tencent,2026-09-08T13:20:00+08:00
2026-09-08,13:30,668792856271,756015917361,1424808773632,2026-09-07,1420245795149,4562978483,0.321281,tencent,2026-09-08T13:30:00+08:00
2026-09-08,13:40,690520693013,781922567236,1472443260249,2026-09-07,1490983987805,-18540727556,-1.243523,tencent,2026-09-08T13:40:00+08:00
2026-09-08,13:50,712272066897,807538657110,1519810724007,2026-09-07,1537287467238,-17476743231,-1.136856,tencent,2026-09-08T13:50:00+08:00
2026-09-08,14:00,735016272637,833822389782,1568838662419,2026-09-07,1586610715010,-17772052591,-1.120127,tencent,2026-09-08T14:00:00+08:00
2026-09-08,14:10,759536230653,861767782345,1621304012998,2026-09-07,1636503459092,-15199446094,-0.928776,tencent,2026-09-08T14:10:00+08:00
2026-09-08,14:20,788079871025,896035836614,1684115707639,2026-09-07,1678098228484,6017479155,0.358589,tencent,2026-09-08T14:20:00+08:00
