trade_date,minute,shanghai_amount_yuan,shenzhen_amount_yuan,total_amount_yuan,previous_trade_date,previous_total_amount_yuan,delta_amount_yuan,temperature_pct,source,quote_at
2026-09-16,09:30,5102370437,6289395809,11391766246,2026-09-15,12524604250,-1132838004,-9.044901,tencent,2026-09-16T09:30:00+08:00
2026-09-16,09:40,119974660225,134249495953,254224156178,2026-09-15,273638799055,-19414642877,-7.094989,tencent,2026-09-16T09:40:00+08:00
2026-09-16,09:50,183318505510,204437903658,387756409168,2026-09-15,422178398788,-34421989620,-8.153423,tencent,2026-09-16T09:50:00+08:00
2026-09-16,10:00,236082158444,263870817842,499952976286,2026-09-15,539232048024,-39279071738,-7.284261,tencent,2026-09-16T10:00:00+08:00
2026-09-16,10:10,293191656693,321415900047,614607556740,2026-09-15,640574906006,-25967349266,-4.053757,tencent,2026-09-16T10:10:00+08:00
2026-09-16,10:20,333540292154,364196658794,697736950948,2026-09-15,731397779761,-33660828813,-4.60226,tencent,2026-09-16T10:20:00+08:00
2026-09-16,10:30,366147287161,402335156707,768482443868,2026-09-15,808808596713,-40326152845,-4.985871,tencent,2026-09-16T10:30:00+08:00
2026-09-16,10:40,409458757145,450139666445,859598423590,2026-09-15,868968905927,-9370482337,-1.078345,tencent,2026-09-16T10:40:00+08:00
2026-09-16,10:50,437911941001,482193461880,920105402881,2026-09-15,917617462828,2487940053,0.27113,tencent,2026-09-16T10:50:00+08:00
2026-09-16,11:00,464869330605,514178149845,979047480450,2026-09-15,956243381463,22804098987,2.384759,tencent,2026-09-16T11:00:00+08:00
2026-09-16,11:10,493040826357,546637420995,1039678247352,2026-09-15,993866694326,45811553026,4.609426,tencent,2026-09-16T11:10:00+08:00
2026-09-16,11:20,518719251558,574618794908,1093338046466,2026-09-15,1024370281565,68967764901,6.732699,tencent,2026-09-16T11:20:00+08:00
2026-09-16,11:30,552814174810,612272098230,1165086273040,2026-09-15,1056838843999,108247429041,10.242567,tencent,2026-09-16T11:30:00+08:00
2026-09-16,13:00,552814174810,612272098230,1165086273040,2026-09-15,1056838843999,108247429041,10.242567,tencent,2026-09-16T13:00:00+08:00
2026-09-16,13:10,597586590578,662444036315,1260030626893,2026-09-15,1115248227616,144782399277,12.982078,tencent,2026-09-16T13:10:00+08:00
2026-09-16,13:20,624228135179,693775473921,1318003609100,2026-09-15,1156764425996,161239183104,13.938809,tencent,2026-09-16T13:20:00+08:00
2026-09-16,13:30,648864157045,722928849855,1371793006900,2026-09-15,1190711247086,181081759814,15.207865,tencent,2026-09-16T13:30:00+08:00
2026-09-16,13:40,669896775198,745808757187,1415705532385,2026-09-15,1228398548172,187306984213,15.248063,tencent,2026-09-16T13:40:00+08:00
2026-09-16,13:50,693372654611,768986018841,1462358673452,2026-09-15,1262199149892,200159523560,15.857999,tencent,2026-09-16T13:50:00+08:00
2026-09-16,14:00,712411235011,790402947844,1502814182855,2026-09-15,1298305668858,204508513997,15.751954,tencent,2026-09-16T14:00:00+08:00
2026-09-16,14:10,731842377922,812440341107,1544282719029,2026-09-15,1338887179627,205395539402,15.340765,tencent,2026-09-16T14:10:00+08:00
2026-09-16,14:20,748702267132,831306746967,1580009014099,2026-09-15,1372643458722,207365555377,15.107022,tencent,2026-09-16T14:20:00+08:00
2026-09-16,14:30,767865878594,853113350436,1620979229030,2026-09-15,1413013212267,207966016763,14.71791,tencent,2026-09-16T14:30:00+08:00
