published_at,symbol,code,name,title,direction,categories,down_occurrence_30d,tencent_url,pdf_url
2026-09-21T20:53:10+08:00,sz000504,000504,南华生物,南华生物：南华生物股票交易异常波动的公告,up,,,https://gu.qq.com/sz000504/gp/notice/nos1225575800,https://file.finance.qq.com/finance/hs/pdf/2026/09/22/1225575800.PDF
2026-09-21T19:24:27+08:00,sz300829,300829,金丹科技,金丹科技：关于公司股价异动的公告,up,,,https://gu.qq.com/sz300829/gp/notice/nos1225575671,https://file.finance.qq.com/finance/hs/pdf/2026/09/21/1225575671.PDF
2026-09-21T19:04:49+08:00,sh600606,600606,绿地控股,绿地控股：绿地控股股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sh600606/gp/notice/nos1225575591,https://file.finance.qq.com/finance/hs/pdf/2026/09/22/1225575591.PDF
2026-09-21T18:29:59+08:00,sz001317,001317,三羊马,三羊马：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz001317/gp/notice/nos1225574828,https://file.finance.qq.com/finance/hs/pdf/2026/09/22/1225574828.PDF
2026-09-21T18:14:14+08:00,sz002528,002528,*ST英飞,*ST英飞：关于公司股票交易异常波动暨风险提示的公告,down,20%偏离异动,1,https://gu.qq.com/sz002528/gp/notice/nos1225575078,https://file.finance.qq.com/finance/hs/pdf/2026/09/22/1225575078.PDF
2026-09-21T18:06:25+08:00,sz001216,001216,华瓷股份,华瓷股份：关于股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sz001216/gp/notice/nos1225574989,https://file.finance.qq.com/finance/hs/pdf/2026/09/22/1225574989.PDF
2026-09-21T18:03:17+08:00,sh600593,600593,大连圣亚,大连圣亚：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh600593/gp/notice/nos1225575146,https://file.finance.qq.com/finance/hs/pdf/2026/09/22/1225575146.PDF
2026-09-21T17:56:05+08:00,sz002631,002631,德尔未来,德尔未来：股票交易异常波动暨风险提示公告,up,20%偏离异动,,https://gu.qq.com/sz002631/gp/notice/nos1225574869,https://file.finance.qq.com/finance/hs/pdf/2026/09/22/1225574869.PDF
2026-09-21T17:17:09+08:00,sh601811,601811,新华文轩,新华文轩：新华文轩股票交易异常波动公告,up,,,https://gu.qq.com/sh601811/gp/notice/nos1225574653,https://file.finance.qq.com/finance/hs/pdf/2026/09/22/1225574653.PDF
2026-09-21T17:08:13+08:00,sh601579,601579,会稽山,会稽山：会稽山绍兴酒股份有限公司股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh601579/gp/notice/nos1225574533,https://file.finance.qq.com/finance/hs/pdf/2026/09/22/1225574533.PDF
2026-09-21T16:55:49+08:00,sh600721,600721,百花医药,新疆百花村医药集团股份有限公司股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh600721/gp/notice/nos600721_20260922_IXHK,https://file.finance.qq.com//finance/hs/pdf/2026/09/22/600721_20260922_IXHK.pdf
2026-09-21T16:47:53+08:00,sh603001,603001,奥康国际,奥康国际：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh603001/gp/notice/nos1225574299,https://file.finance.qq.com/finance/hs/pdf/2026/09/22/1225574299.PDF
