published_at,symbol,code,name,title,direction,categories,down_occurrence_30d,tencent_url,pdf_url
2026-08-11T20:10:07+08:00,sz300862,300862,蓝盾光电,蓝盾光电：股票交易异常波动公告,up,,,https://gu.qq.com/sz300862/gp/notice/nos1225469250,https://file.finance.qq.com/finance/hs/pdf/2026/08/11/1225469250.PDF
2026-08-11T20:02:26+08:00,sz300426,300426,华智数媒,华智数媒：股票交易异常波动公告,up,,,https://gu.qq.com/sz300426/gp/notice/nos1225469237,https://file.finance.qq.com/finance/hs/pdf/2026/08/11/1225469237.PDF
2026-08-11T19:44:09+08:00,sz002248,002248,华东数控,华东数控：股票交易异常波动公告,up,,,https://gu.qq.com/sz002248/gp/notice/nos1225469191,https://file.finance.qq.com/finance/hs/pdf/2026/08/12/1225469191.PDF
2026-08-11T19:01:55+08:00,sh603797,603797,联泰环保,联泰环保：关于股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sh603797/gp/notice/nos1225469076,https://file.finance.qq.com/finance/hs/pdf/2026/08/12/1225469076.PDF
2026-08-11T18:55:40+08:00,sz002437,002437,誉衡药业,誉衡药业：股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sz002437/gp/notice/nos1225468855,https://file.finance.qq.com/finance/hs/pdf/2026/08/12/1225468855.PDF
2026-08-11T18:55:22+08:00,sz002552,002552,宝鼎科技,宝鼎科技：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz002552/gp/notice/nos1225468888,https://file.finance.qq.com/finance/hs/pdf/2026/08/12/1225468888.PDF
2026-08-11T18:48:12+08:00,sz002329,002329,皇氏集团,皇氏集团：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz002329/gp/notice/nos1225468854,https://file.finance.qq.com/finance/hs/pdf/2026/08/12/1225468854.PDF
2026-08-11T18:44:07+08:00,sz000802,000802,北京文化,北京文化：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz000802/gp/notice/nos1225468834,https://file.finance.qq.com/finance/hs/pdf/2026/08/12/1225468834.PDF
2026-08-11T18:20:07+08:00,sz301230,301230,泓博医药,泓博医药：关于股票交易异常波动的公告,up,,,https://gu.qq.com/sz301230/gp/notice/nos1225468675,https://file.finance.qq.com/finance/hs/pdf/2026/08/11/1225468675.PDF
2026-08-11T18:12:14+08:00,sz001258,001258,立新能源,立新能源：新疆立新能源股份有限公司股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sz001258/gp/notice/nos1225468625,https://file.finance.qq.com/finance/hs/pdf/2026/08/12/1225468625.PDF
