published_at,symbol,code,name,title,direction,categories,down_occurrence_30d,tencent_url,pdf_url
2026-09-09T20:55:15+08:00,sz000930,000930,中粮科技,中粮科技：股票交易异常波动公告,unknown,,,https://gu.qq.com/sz000930/gp/notice/nos1225556559,https://file.finance.qq.com/finance/hs/pdf/2026/09/10/1225556559.PDF
2026-09-09T20:11:13+08:00,sz002815,002815,崇达技术,崇达技术：关于股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sz002815/gp/notice/nos1225556495,https://file.finance.qq.com/finance/hs/pdf/2026/09/10/1225556495.PDF
2026-09-09T18:55:35+08:00,sz000020,000020,深华发Ａ,深华发Ａ：深华发股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz000020/gp/notice/nos1225556006,https://file.finance.qq.com/finance/hs/pdf/2026/09/10/1225556006.PDF
2026-09-09T18:53:38+08:00,sz000912,000912,泸天化,泸天化：关于股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sz000912/gp/notice/nos1225556182,https://file.finance.qq.com/finance/hs/pdf/2026/09/10/1225556182.PDF
2026-09-09T18:42:05+08:00,sh600792,600792,云煤能源,云煤能源：云南煤业能源股份有限公司股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh600792/gp/notice/nos1225556248,https://file.finance.qq.com/finance/hs/pdf/2026/09/10/1225556248.PDF
2026-09-09T18:30:41+08:00,sh600076,600076,康欣新材,康欣新材：股票交易异常波动公告,down,20%偏离异动,1,https://gu.qq.com/sh600076/gp/notice/nos1225556194,https://file.finance.qq.com/finance/hs/pdf/2026/09/10/1225556194.PDF
2026-09-09T18:28:07+08:00,sz000523,000523,红棉股份,红棉股份：关于股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sz000523/gp/notice/nos1225556034,https://file.finance.qq.com/finance/hs/pdf/2026/09/10/1225556034.PDF
2026-09-09T18:18:09+08:00,sz002295,002295,精艺股份,精艺股份：关于公司股价异动的公告,up,,,https://gu.qq.com/sz002295/gp/notice/nos1225555971,https://file.finance.qq.com/finance/hs/pdf/2026/09/10/1225555971.PDF
2026-09-09T18:16:08+08:00,sz002068,002068,黑猫股份,黑猫股份：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz002068/gp/notice/nos1225555970,https://file.finance.qq.com/finance/hs/pdf/2026/09/10/1225555970.PDF
2026-09-09T18:16:08+08:00,sz000759,000759,中百集团,中百集团：股票交易异常波动暨风险提示公告,up,20%偏离异动,,https://gu.qq.com/sz000759/gp/notice/nos1225555969,https://file.finance.qq.com/finance/hs/pdf/2026/09/10/1225555969.PDF
2026-09-09T17:46:14+08:00,sz002349,002349,精华制药,精华制药：关于股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sz002349/gp/notice/nos1225555671,https://file.finance.qq.com/finance/hs/pdf/2026/09/10/1225555671.PDF
2026-09-09T17:43:57+08:00,sh600737,600737,中粮糖业,中粮糖业：中粮糖业控股股份有限公司股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh600737/gp/notice/nos1225555850,https://file.finance.qq.com/finance/hs/pdf/2026/09/10/1225555850.PDF
2026-09-09T17:40:11+08:00,sz000911,000911,*ST广糖,*ST广糖：广西农投糖业集团股份有限公司关于股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sz000911/gp/notice/nos1225555619,https://file.finance.qq.com/finance/hs/pdf/2026/09/10/1225555619.PDF
2026-09-09T17:27:37+08:00,sz002790,002790,瑞尔特,瑞尔特：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz002790/gp/notice/nos1225555508,https://file.finance.qq.com/finance/hs/pdf/2026/09/10/1225555508.PDF
2026-09-09T17:20:06+08:00,sz000980,000980,众泰汽车,众泰汽车：股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sz000980/gp/notice/nos1225555413,https://file.finance.qq.com/finance/hs/pdf/2026/09/10/1225555413.PDF
2026-09-09T17:18:23+08:00,sh603186,603186,华正新材,华正新材：浙江华正新材料股份有限公司股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh603186/gp/notice/nos1225555566,https://file.finance.qq.com/finance/hs/pdf/2026/09/10/1225555566.PDF
2026-09-09T16:41:09+08:00,sh605077,605077,华康股份,华康股份：华康股份股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh605077/gp/notice/nos1225555252,https://file.finance.qq.com/finance/hs/pdf/2026/09/10/1225555252.PDF
