published_at,symbol,code,name,title,direction,categories,down_occurrence_30d,tencent_url,pdf_url
2026-08-21T22:09:04+08:00,sh603958,603958,哈森股份,哈森股份：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh603958/gp/notice/nos1225493308,https://file.finance.qq.com/finance/hs/pdf/2026/08/22/1225493308.PDF
2026-08-21T18:44:21+08:00,sz002038,002038,双鹭药业,双鹭药业：北京双鹭药业股份有限公司股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz002038/gp/notice/nos1225491980,https://file.finance.qq.com/finance/hs/pdf/2026/08/22/1225491980.PDF
2026-08-21T18:15:28+08:00,sh600547,600547,山东黄金,山东黄金：山东黄金矿业股份有限公司关于A股股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh600547/gp/notice/nos1225493658,https://file.finance.qq.com/finance/hs/pdf/2026/08/22/1225493658.PDF
2026-08-21T18:01:39+08:00,sh603626,603626,科森科技,科森科技：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh603626/gp/notice/nos1225491279,https://file.finance.qq.com/finance/hs/pdf/2026/08/22/1225491279.PDF
2026-08-21T17:17:47+08:00,sh603838,603838,*ST四通,*ST四通：四通股份股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sh603838/gp/notice/nos1225490269,https://file.finance.qq.com/finance/hs/pdf/2026/08/22/1225490269.PDF
2026-08-21T17:10:43+08:00,sz003032,003032,传智教育,传智教育：股票交易异常波动公告,down,20%偏离异动,4,https://gu.qq.com/sz003032/gp/notice/nos1225489593,https://file.finance.qq.com/finance/hs/pdf/2026/08/22/1225489593.PDF
2026-08-21T00:00:00+08:00,bj920344,920344,三元基因,[临时公告]三元基因:股票交易异常波动公告,unknown,正文解析失败，需人工核验,,https://gu.qq.com/bj920344/gp/notice/nosnob100022270315,
