published_at,symbol,code,name,title,direction,categories,down_occurrence_30d,tencent_url,pdf_url
2026-08-10T20:30:09+08:00,sz301051,301051,信濠光电,信濠光电：关于股票交易异常波动的公告,up,,,https://gu.qq.com/sz301051/gp/notice/nos1225467415,https://file.finance.qq.com/finance/hs/pdf/2026/08/10/1225467415.PDF
2026-08-10T19:04:18+08:00,sz000779,000779,甘咨询,甘咨询：甘肃工程咨询集团股份有限公司关于股票交易异常波动的公告,down,20%偏离异动|近30自然日第2次下跌异动,2,https://gu.qq.com/sz000779/gp/notice/nos1225466874,https://file.finance.qq.com/finance/hs/pdf/2026/08/11/1225466874.PDF
2026-08-10T18:51:36+08:00,sh600721,600721,百花医药,百花医药：新疆百花村医药集团股份有限公司股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh600721/gp/notice/nos1225466863,https://file.finance.qq.com/finance/hs/pdf/2026/08/11/1225466863.PDF
2026-08-10T18:40:09+08:00,sz301234,301234,五洲医疗,五洲医疗：股票交易异常波动公告,up,,,https://gu.qq.com/sz301234/gp/notice/nos1225466605,https://file.finance.qq.com/finance/hs/pdf/2026/08/10/1225466605.PDF
2026-08-10T18:36:10+08:00,sz000506,000506,招金黄金,招金黄金：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz000506/gp/notice/nos1225466583,https://file.finance.qq.com/finance/hs/pdf/2026/08/11/1225466583.PDF
2026-08-10T18:24:07+08:00,sh603758,603758,秦安股份,秦安股份：秦安股份股票交易异常波动公告,up,,,https://gu.qq.com/sh603758/gp/notice/nos1225466726,https://file.finance.qq.com/finance/hs/pdf/2026/08/11/1225466726.PDF
2026-08-10T18:17:59+08:00,sh603228,603228,景旺电子,景旺电子：景旺电子股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh603228/gp/notice/nos1225466749,https://file.finance.qq.com/finance/hs/pdf/2026/08/11/1225466749.PDF
2026-08-10T17:42:27+08:00,sz301080,301080,百普赛斯,百普赛斯：股票交易异常波动公告,up,,,https://gu.qq.com/sz301080/gp/notice/nos1225466189,https://file.finance.qq.com/finance/hs/pdf/2026/08/10/1225466189.PDF
2026-08-10T17:36:04+08:00,sh600818,600818,ST中路,ST中路：关于股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sh600818/gp/notice/nos1225466225,https://file.finance.qq.com/finance/hs/pdf/2026/08/11/1225466225.PDF
2026-08-10T17:30:20+08:00,sh600272,600272,开开实业,开开实业：关于上海开开实业股份有限公司股票交易异常波动的问询函的回函,unknown,,,https://gu.qq.com/sh600272/gp/notice/nos1225466216,https://file.finance.qq.com/finance/hs/pdf/2026/08/11/1225466216.PDF
2026-08-10T17:30:16+08:00,sh600272,600272,开开实业,开开实业：股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sh600272/gp/notice/nos1225466214,https://file.finance.qq.com/finance/hs/pdf/2026/08/11/1225466214.PDF
2026-08-10T17:24:48+08:00,sh603269,603269,海鸥股份,海鸥股份：江苏海鸥冷却塔股份有限公司股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh603269/gp/notice/nos1225466173,https://file.finance.qq.com/finance/hs/pdf/2026/08/11/1225466173.PDF
2026-08-10T17:08:08+08:00,sz002667,002667,*ST威领,*ST威领：关于公司股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz002667/gp/notice/nos1225465822,https://file.finance.qq.com/finance/hs/pdf/2026/08/11/1225465822.PDF
2026-08-10T17:04:14+08:00,sz002631,002631,德尔未来,德尔未来：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz002631/gp/notice/nos1225465823,https://file.finance.qq.com/finance/hs/pdf/2026/08/11/1225465823.PDF
2026-08-10T16:28:44+08:00,sh605336,605336,*ST帅电,*ST帅电：浙江帅丰电器股份有限公司股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh605336/gp/notice/nos1225465656,https://file.finance.qq.com/finance/hs/pdf/2026/08/11/1225465656.PDF
