published_at,symbol,code,name,title,direction,categories,down_occurrence_30d,tencent_url,pdf_url
2026-08-19T20:36:52+08:00,sz002346,002346,柘中股份,柘中股份：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz002346/gp/notice/nos1225483816,https://file.finance.qq.com/finance/hs/pdf/2026/08/20/1225483816.PDF
2026-08-19T19:09:12+08:00,sz000020,000020,深华发Ａ,深华发Ａ：深华发股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz000020/gp/notice/nos1225483145,https://file.finance.qq.com/finance/hs/pdf/2026/08/20/1225483145.PDF
2026-08-19T19:05:11+08:00,sz000526,000526,学大教育,学大教育：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz000526/gp/notice/nos1225482713,https://file.finance.qq.com/finance/hs/pdf/2026/08/20/1225482713.PDF
2026-08-19T18:34:08+08:00,sz300598,300598,诚迈科技,诚迈科技：股票交易异常波动公告,up,,,https://gu.qq.com/sz300598/gp/notice/nos1225483085,https://file.finance.qq.com/finance/hs/pdf/2026/08/19/1225483085.PDF
2026-08-19T18:23:10+08:00,sz300970,300970,华绿生物,华绿生物：股票交易异常波动公告,up,,,https://gu.qq.com/sz300970/gp/notice/nos1225482926,https://file.finance.qq.com/finance/hs/pdf/2026/08/20/1225482926.PDF
2026-08-19T18:19:07+08:00,sz301106,301106,骏成科技,骏成科技：关于股票交易异常波动的公告,up,,,https://gu.qq.com/sz301106/gp/notice/nos1225482862,https://file.finance.qq.com/finance/hs/pdf/2026/08/20/1225482862.PDF
2026-08-19T18:16:16+08:00,sh600165,600165,ST宁科,ST宁科：关于《宁夏中科生物科技股份有限公司股票交易异常波动询证函》的回函,unknown,,,https://gu.qq.com/sh600165/gp/notice/nos1225483130,https://file.finance.qq.com/finance/hs/pdf/2026/08/20/1225483130.PDF
2026-08-19T18:16:16+08:00,sh600165,600165,ST宁科,ST宁科：ST宁科股票交易异常波动暨风险提示性公告,up,20%偏离异动,,https://gu.qq.com/sh600165/gp/notice/nos1225483124,https://file.finance.qq.com/finance/hs/pdf/2026/08/20/1225483124.PDF
2026-08-19T18:13:43+08:00,sz002953,002953,日丰股份,日丰股份：股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sz002953/gp/notice/nos1225482789,https://file.finance.qq.com/finance/hs/pdf/2026/08/20/1225482789.PDF
2026-08-19T18:10:16+08:00,sz002041,002041,登海种业,登海种业：股票交易异常波动公告,up,,,https://gu.qq.com/sz002041/gp/notice/nos1225482714,https://file.finance.qq.com/finance/hs/pdf/2026/08/20/1225482714.PDF
2026-08-19T17:50:56+08:00,sh600613,600613,神奇制药,神奇制药：上海神奇制药投资管理股份有限公司关于股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sh600613/gp/notice/nos1225482692,https://file.finance.qq.com/finance/hs/pdf/2026/08/20/1225482692.PDF
2026-08-19T17:47:19+08:00,sh603887,603887,城地香江,城地香江：谢晓东关于收到《上海城地香江数据科技股份有限公司股票交易异常波动问询函》的回复,unknown,,,https://gu.qq.com/sh603887/gp/notice/nos1225482693,https://file.finance.qq.com/finance/hs/pdf/2026/08/20/1225482693.PDF
2026-08-19T17:47:19+08:00,sh603887,603887,城地香江,城地香江：上海城地香江数据科技股份有限公司股票交易异常波动公告,down,20%偏离异动,1,https://gu.qq.com/sh603887/gp/notice/nos1225482682,https://file.finance.qq.com/finance/hs/pdf/2026/08/20/1225482682.PDF
2026-08-19T17:45:49+08:00,sz000505,000505,京粮控股,京粮控股：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz000505/gp/notice/nos1225482493,https://file.finance.qq.com/finance/hs/pdf/2026/08/20/1225482493.PDF
2026-08-19T17:43:28+08:00,sh600371,600371,万向德农,万向德农：万向德农股份有限公司股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh600371/gp/notice/nos1225482659,https://file.finance.qq.com/finance/hs/pdf/2026/08/20/1225482659.PDF
2026-08-19T17:39:19+08:00,sh603580,603580,艾艾精工,艾艾精工：艾艾精工股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh603580/gp/notice/nos1225482572,https://file.finance.qq.com/finance/hs/pdf/2026/08/20/1225482572.PDF
2026-08-19T17:36:15+08:00,sh603395,603395,红四方,红四方：红四方股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh603395/gp/notice/nos1225482518,https://file.finance.qq.com/finance/hs/pdf/2026/08/20/1225482518.PDF
2026-08-19T17:24:27+08:00,sz001260,001260,坤泰股份,坤泰股份：股票交易异常波动公告,down,20%偏离异动,1,https://gu.qq.com/sz001260/gp/notice/nos1225482165,https://file.finance.qq.com/finance/hs/pdf/2026/08/20/1225482165.PDF
2026-08-19T17:13:59+08:00,sh600127,600127,金健米业,金健米业：金健米业关于股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sh600127/gp/notice/nos1225482275,https://file.finance.qq.com/finance/hs/pdf/2026/08/20/1225482275.PDF
2026-08-19T16:44:27+08:00,sh600313,600313,农发种业,农发种业：中农发种业集团股份有限公司股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh600313/gp/notice/nos1225481812,https://file.finance.qq.com/finance/hs/pdf/2026/08/20/1225481812.PDF
