published_at,symbol,code,name,title,direction,categories,down_occurrence_30d,tencent_url,pdf_url
2026-09-18T20:33:05+08:00,sz002836,002836,新宏泽,新宏泽：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz002836/gp/notice/nos1225573347,https://file.finance.qq.com/finance/hs/pdf/2026/09/19/1225573347.PDF
2026-09-18T20:18:07+08:00,sz002453,002453,华软科技,华软科技：股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sz002453/gp/notice/nos1225573293,https://file.finance.qq.com/finance/hs/pdf/2026/09/19/1225573293.PDF
2026-09-18T19:36:28+08:00,sz300464,300464,星徽股份,星徽股份：股票交易异常波动的公告,up,,,https://gu.qq.com/sz300464/gp/notice/nos1225573159,https://file.finance.qq.com/finance/hs/pdf/2026/09/18/1225573159.PDF
2026-09-18T19:21:38+08:00,sh603248,603248,锡华科技,锡华科技：江苏锡华新能源科技股份有限公司关于股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sh603248/gp/notice/nos1225573170,https://file.finance.qq.com/finance/hs/pdf/2026/09/19/1225573170.PDF
2026-09-18T18:18:25+08:00,sh600448,600448,华纺股份,华纺股份：华纺股份：股东关于公司股票交易异常波动问询函的复函,unknown,,,https://gu.qq.com/sh600448/gp/notice/nos1225572811,https://file.finance.qq.com/finance/hs/pdf/2026/09/19/1225572811.PDF
2026-09-18T18:18:25+08:00,sh600448,600448,华纺股份,华纺股份：华纺股份：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh600448/gp/notice/nos1225572809,https://file.finance.qq.com/finance/hs/pdf/2026/09/19/1225572809.PDF
2026-09-18T18:09:13+08:00,sh600127,600127,金健米业,金健米业：金健米业关于股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sh600127/gp/notice/nos1225572749,https://file.finance.qq.com/finance/hs/pdf/2026/09/19/1225572749.PDF
2026-09-18T17:19:14+08:00,sh603626,603626,科森科技,科森科技：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh603626/gp/notice/nos1225572320,https://file.finance.qq.com/finance/hs/pdf/2026/09/19/1225572320.PDF
2026-09-18T17:18:01+08:00,sh600630,600630,龙头股份,龙头股份：龙头股份股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sh600630/gp/notice/nos1225572313,https://file.finance.qq.com/finance/hs/pdf/2026/09/19/1225572313.PDF
2026-09-18T17:12:28+08:00,sz301390,301390,经纬股份,经纬股份：关于股票交易异常波动的公告,up,,,https://gu.qq.com/sz301390/gp/notice/nos1225571924,https://file.finance.qq.com/finance/hs/pdf/2026/09/18/1225571924.PDF
2026-09-18T00:00:00+08:00,bj920298,920298,腾信精密,[临时公告]腾信精密:股票交易异常波动公告,unknown,正文解析失败，需人工核验,,https://gu.qq.com/bj920298/gp/notice/nosnob100023092299,
