published_at,symbol,code,name,title,direction,categories,down_occurrence_30d,tencent_url,pdf_url
2026-09-08T21:48:11+08:00,sz002579,002579,中京电子,中京电子：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz002579/gp/notice/nos1225554704,https://file.finance.qq.com/finance/hs/pdf/2026/09/09/1225554704.PDF
2026-09-08T20:07:45+08:00,sh603999,603999,读者传媒,读者传媒：读者出版传媒股份有限公司股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh603999/gp/notice/nos1225554601,https://file.finance.qq.com/finance/hs/pdf/2026/09/09/1225554601.PDF
2026-09-08T19:03:28+08:00,sh603042,603042,华脉科技,华脉科技：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh603042/gp/notice/nos1225554452,https://file.finance.qq.com/finance/hs/pdf/2026/09/09/1225554452.PDF
2026-09-08T18:57:26+08:00,sh601595,601595,上海电影,上海电影：关于股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sh601595/gp/notice/nos1225554419,https://file.finance.qq.com/finance/hs/pdf/2026/09/09/1225554419.PDF
2026-09-08T18:57:25+08:00,sh601595,601595,上海电影,上海电影：关于上海电影股份有限公司股票交易异常波动询问函的回复,unknown,,,https://gu.qq.com/sh601595/gp/notice/nos1225554418,https://file.finance.qq.com/finance/hs/pdf/2026/09/09/1225554418.PDF
2026-09-08T18:49:20+08:00,sz000978,000978,桂林旅游,桂林旅游：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz000978/gp/notice/nos1225554318,https://file.finance.qq.com/finance/hs/pdf/2026/09/09/1225554318.PDF
2026-09-08T18:44:08+08:00,sz002856,002856,*ST美芝,*ST美芝：股票交易异常波动暨风险提示性公告,up,20%偏离异动,,https://gu.qq.com/sz002856/gp/notice/nos1225554262,https://file.finance.qq.com/finance/hs/pdf/2026/09/09/1225554262.PDF
2026-09-08T18:40:14+08:00,sz002470,002470,金正大,金正大：股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sz002470/gp/notice/nos1225554227,https://file.finance.qq.com/finance/hs/pdf/2026/09/09/1225554227.PDF
2026-09-08T18:15:09+08:00,sh603123,603123,翠微股份,翠微股份：翠微股份股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh603123/gp/notice/nos1225554171,https://file.finance.qq.com/finance/hs/pdf/2026/09/09/1225554171.PDF
2026-09-08T17:59:33+08:00,sh603626,603626,科森科技,科森科技：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh603626/gp/notice/nos1225554062,https://file.finance.qq.com/finance/hs/pdf/2026/09/09/1225554062.PDF
2026-09-08T17:55:15+08:00,sh600108,600108,亚盛集团,亚盛集团：亚盛集团股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh600108/gp/notice/nos1225554027,https://file.finance.qq.com/finance/hs/pdf/2026/09/09/1225554027.PDF
2026-09-08T17:47:15+08:00,sh603679,603679,华体科技,华体科技：四川华体照明科技股份有限公司股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh603679/gp/notice/nos1225553981,https://file.finance.qq.com/finance/hs/pdf/2026/09/09/1225553981.PDF
2026-09-08T17:45:29+08:00,sh600371,600371,万向德农,万向德农：万向德农股份有限公司股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh600371/gp/notice/nos1225553974,https://file.finance.qq.com/finance/hs/pdf/2026/09/09/1225553974.PDF
2026-09-08T17:31:07+08:00,sh603823,603823,百合花,百合花：百合花集团股份有限公司股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh603823/gp/notice/nos1225553866,https://file.finance.qq.com/finance/hs/pdf/2026/09/09/1225553866.PDF
2026-09-08T17:17:14+08:00,sh603991,603991,领先股份,领先股份：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh603991/gp/notice/nos1225553724,https://file.finance.qq.com/finance/hs/pdf/2026/09/09/1225553724.PDF
2026-09-08T17:04:21+08:00,sh600865,600865,百大集团,百大集团：百大集团股份有限公司股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh600865/gp/notice/nos1225553538,https://file.finance.qq.com/finance/hs/pdf/2026/09/09/1225553538.PDF
