published_at,symbol,code,name,title,direction,categories,down_occurrence_30d,tencent_url,pdf_url
2026-09-14T19:42:28+08:00,sz000993,000993,闽东电力,闽东电力：关于股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sz000993/gp/notice/nos1225564092,https://file.finance.qq.com/finance/hs/pdf/2026/09/15/1225564092.PDF
2026-09-14T19:35:04+08:00,sh601118,601118,海南橡胶,海南橡胶：股票交易异常波动公告,down,20%偏离异动,1,https://gu.qq.com/sh601118/gp/notice/nos1225564126,https://file.finance.qq.com/finance/hs/pdf/2026/09/15/1225564126.PDF
2026-09-14T19:30:09+08:00,sh600180,600180,*ST瑞茂,*ST瑞茂：股票交易异常波动暨风险提示公告,up,20%偏离异动,,https://gu.qq.com/sh600180/gp/notice/nos1225564128,https://file.finance.qq.com/finance/hs/pdf/2026/09/15/1225564128.PDF
2026-09-14T19:22:24+08:00,sz002560,002560,通达股份,通达股份：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz002560/gp/notice/nos1225564022,https://file.finance.qq.com/finance/hs/pdf/2026/09/15/1225564022.PDF
2026-09-14T18:31:15+08:00,sz001232,001232,嘉立创,嘉立创：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz001232/gp/notice/nos1225563608,https://file.finance.qq.com/finance/hs/pdf/2026/09/15/1225563608.PDF
2026-09-14T18:31:15+08:00,sz000636,000636,风华高科,风华高科：关于股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sz000636/gp/notice/nos1225563606,https://file.finance.qq.com/finance/hs/pdf/2026/09/15/1225563606.PDF
2026-09-14T18:20:53+08:00,sh605069,605069,正和生态,股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh605069/gp/notice/nos605069_20260915_746S,https://file.finance.qq.com//finance/hs/pdf/2026/09/15/605069_20260915_746S.pdf
2026-09-14T18:17:49+08:00,sh600088,600088,中视传媒,中视传媒：中视传媒股份有限公司股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh600088/gp/notice/nos1225563599,https://file.finance.qq.com/finance/hs/pdf/2026/09/15/1225563599.PDF
2026-09-14T17:51:45+08:00,sh605058,605058,澳弘电子,澳弘电子：澳弘电子股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh605058/gp/notice/nos1225563326,https://file.finance.qq.com/finance/hs/pdf/2026/09/15/1225563326.PDF
2026-09-14T17:47:55+08:00,sh600540,600540,新赛股份,新赛股份：新疆赛里木现代农业股份有限公司关于股票交易异常波动公告,down,20%偏离异动,1,https://gu.qq.com/sh600540/gp/notice/nos1225563253,https://file.finance.qq.com/finance/hs/pdf/2026/09/15/1225563253.PDF
2026-09-14T17:44:24+08:00,sz002585,002585,双星新材,双星新材：关于股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sz002585/gp/notice/nos1225562996,https://file.finance.qq.com/finance/hs/pdf/2026/09/15/1225562996.PDF
2026-09-14T17:34:51+08:00,sz002743,002743,ST富煌,ST富煌：关于股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sz002743/gp/notice/nos1225562882,https://file.finance.qq.com/finance/hs/pdf/2026/09/15/1225562882.PDF
2026-09-14T17:27:30+08:00,sh600108,600108,亚盛集团,亚盛集团：亚盛集团股票交易异常波动公告,down,20%偏离异动,1,https://gu.qq.com/sh600108/gp/notice/nos1225563009,https://file.finance.qq.com/finance/hs/pdf/2026/09/15/1225563009.PDF
2026-09-14T17:12:07+08:00,sz000911,000911,*ST广糖,*ST广糖：广西农投糖业集团股份有限公司关于股票交易异常波动的公告,down,20%偏离异动,1,https://gu.qq.com/sz000911/gp/notice/nos1225562635,https://file.finance.qq.com/finance/hs/pdf/2026/09/15/1225562635.PDF
2026-09-14T17:10:37+08:00,sh601086,601086,国芳集团,国芳集团：国芳集团：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh601086/gp/notice/nos1225562861,https://file.finance.qq.com/finance/hs/pdf/2026/09/15/1225562861.PDF
2026-09-14T17:02:33+08:00,sh600737,600737,中粮糖业,中粮糖业：中粮糖业控股股份有限公司股票交易异常波动公告,down,20%偏离异动,1,https://gu.qq.com/sh600737/gp/notice/nos1225562729,https://file.finance.qq.com/finance/hs/pdf/2026/09/15/1225562729.PDF
2026-09-14T16:49:25+08:00,sh600237,600237,铜峰电子,铜峰电子：铜峰电子股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh600237/gp/notice/nos1225562524,https://file.finance.qq.com/finance/hs/pdf/2026/09/15/1225562524.PDF
2026-09-14T16:39:18+08:00,sh603439,603439,三力制药,贵州三力制药股份有限公司关于股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sh603439/gp/notice/nos603439_20260915_A0MU,https://file.finance.qq.com//finance/hs/pdf/2026/09/15/603439_20260915_A0MU.pdf
2026-09-14T16:36:25+08:00,sz000980,000980,众泰汽车,众泰汽车：股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sz000980/gp/notice/nos1225562317,https://file.finance.qq.com/finance/hs/pdf/2026/09/15/1225562317.PDF
2026-09-14T16:27:50+08:00,sh600491,600491,ST龙元,ST龙元：龙元建设关于股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sh600491/gp/notice/nos1225562363,https://file.finance.qq.com/finance/hs/pdf/2026/09/15/1225562363.PDF
