published_at,symbol,code,name,title,direction,categories,down_occurrence_30d,tencent_url,pdf_url
2026-09-24T21:56:41+08:00,sz001216,001216,华瓷股份,华瓷股份：关于股票交易异常波动的公告,up,,,https://gu.qq.com/sz001216/gp/notice/nos1225582915,https://file.finance.qq.com/finance/hs/pdf/2026/09/24/1225582915.PDF
2026-09-24T19:34:36+08:00,sz002205,002205,国统股份,国统股份：新疆国统管道股份有限公司关于股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sz002205/gp/notice/nos1225582820,https://file.finance.qq.com/finance/hs/pdf/2026/09/24/1225582820.PDF
2026-09-24T18:44:10+08:00,sz301689,301689,电科思仪,电科思仪：股票交易异常波动公告,up,,,https://gu.qq.com/sz301689/gp/notice/nos1225582750,https://file.finance.qq.com/finance/hs/pdf/2026/09/24/1225582750.PDF
2026-09-24T18:26:10+08:00,sz300192,300192,科德教育,科德教育：关于股票交易异常波动公告,up,,,https://gu.qq.com/sz300192/gp/notice/nos1225582635,https://file.finance.qq.com/finance/hs/pdf/2026/09/24/1225582635.PDF
2026-09-24T18:26:05+08:00,sh600802,600802,福建水泥,福建水泥：福建水泥股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh600802/gp/notice/nos1225582728,https://file.finance.qq.com/finance/hs/pdf/2026/09/25/1225582728.PDF
2026-09-24T18:16:27+08:00,sz301311,301311,昆船智能,昆船智能：股票交易异常波动公告,up,,,https://gu.qq.com/sz301311/gp/notice/nos1225582579,https://file.finance.qq.com/finance/hs/pdf/2026/09/24/1225582579.PDF
2026-09-24T17:24:29+08:00,sh600815,600815,厦工股份,厦工股份：厦工股份股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh600815/gp/notice/nos1225582002,https://file.finance.qq.com/finance/hs/pdf/2026/09/25/1225582002.PDF
2026-09-24T17:10:44+08:00,sh603396,603396,金辰股份,金辰股份：营口金辰机械股份有限公司股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh603396/gp/notice/nos1225581802,https://file.finance.qq.com/finance/hs/pdf/2026/09/25/1225581802.PDF
2026-09-24T16:34:09+08:00,sh603949,603949,雪龙集团,雪龙集团：雪龙集团股份有限公司股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh603949/gp/notice/nos1225581341,https://file.finance.qq.com/finance/hs/pdf/2026/09/25/1225581341.PDF
2026-09-24T16:33:10+08:00,sh600843,600843,上工申贝,上工申贝：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh600843/gp/notice/nos1225581320,https://file.finance.qq.com/finance/hs/pdf/2026/09/25/1225581320.PDF
2026-09-24T00:00:00+08:00,bj920229,920229,世纪数码,[临时公告]世纪数码:股票交易异常波动公告,unknown,正文解析失败，需人工核验,,https://gu.qq.com/bj920229/gp/notice/nosnob100023250617,
