published_at,symbol,code,name,title,direction,categories,down_occurrence_30d,tencent_url,pdf_url
2026-09-03T21:27:03+08:00,sh605577,605577,龙版传媒,龙版传媒：股票交易异常波动暨风险提示公告,up,20%偏离异动,,https://gu.qq.com/sh605577/gp/notice/nos1225547514,https://file.finance.qq.com/finance/hs/pdf/2026/09/04/1225547514.PDF
2026-09-03T21:04:16+08:00,sz002059,002059,云南旅游,云南旅游：关于公司股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sz002059/gp/notice/nos1225547391,https://file.finance.qq.com/finance/hs/pdf/2026/09/04/1225547391.PDF
2026-09-03T20:25:06+08:00,sz002909,002909,集泰股份,集泰股份：关于股票交易异常波动的公告,up,,,https://gu.qq.com/sz002909/gp/notice/nos1225547450,https://file.finance.qq.com/finance/hs/pdf/2026/09/04/1225547450.PDF
2026-09-03T19:56:11+08:00,sz002201,002201,九鼎新材,九鼎新材：关于股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sz002201/gp/notice/nos1225547363,https://file.finance.qq.com/finance/hs/pdf/2026/09/04/1225547363.PDF
2026-09-03T19:06:15+08:00,sz002300,002300,太阳电缆,太阳电缆：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz002300/gp/notice/nos1225546682,https://file.finance.qq.com/finance/hs/pdf/2026/09/04/1225546682.PDF
2026-09-03T18:15:51+08:00,sh600657,600657,信达地产,信达地产：信达地产股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh600657/gp/notice/nos1225546910,https://file.finance.qq.com/finance/hs/pdf/2026/09/04/1225546910.PDF
2026-09-03T17:43:52+08:00,sh603270,603270,金帝股份,金帝股份：山东金帝精密机械科技股份有限公司股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh603270/gp/notice/nos1225546641,https://file.finance.qq.com/finance/hs/pdf/2026/09/04/1225546641.PDF
2026-09-03T17:43:51+08:00,sh603270,603270,金帝股份,金帝股份：控股股东、实际控制人关于山东金帝精密机械科技股份有限公司股票交易异常波动问询函的回函,unknown,,,https://gu.qq.com/sh603270/gp/notice/nos1225546640,https://file.finance.qq.com/finance/hs/pdf/2026/09/04/1225546640.PDF
2026-09-03T17:34:26+08:00,sz002297,002297,博云新材,博云新材：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz002297/gp/notice/nos1225546329,https://file.finance.qq.com/finance/hs/pdf/2026/09/04/1225546329.PDF
2026-09-03T17:16:08+08:00,sz002536,002536,飞龙股份,飞龙股份：飞龙股份股票交易异常波动公告,up,,,https://gu.qq.com/sz002536/gp/notice/nos1225546134,https://file.finance.qq.com/finance/hs/pdf/2026/09/04/1225546134.PDF
2026-09-03T16:26:09+08:00,sz002708,002708,光洋股份,光洋股份：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz002708/gp/notice/nos1225545664,https://file.finance.qq.com/finance/hs/pdf/2026/09/04/1225545664.PDF
