published_at,symbol,code,name,title,direction,categories,down_occurrence_30d,tencent_url,pdf_url
2026-09-15T20:05:12+08:00,sz002232,002232,启明信息,启明信息：关于股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sz002232/gp/notice/nos1225566720,https://file.finance.qq.com/finance/hs/pdf/2026/09/16/1225566720.PDF
2026-09-15T20:05:11+08:00,sz002912,002912,中新赛克,中新赛克：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz002912/gp/notice/nos1225566721,https://file.finance.qq.com/finance/hs/pdf/2026/09/16/1225566721.PDF
2026-09-15T19:46:10+08:00,sz002897,002897,意华股份,意华股份：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz002897/gp/notice/nos1225566622,https://file.finance.qq.com/finance/hs/pdf/2026/09/16/1225566622.PDF
2026-09-15T19:06:05+08:00,sz002212,002212,天融信,天融信：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz002212/gp/notice/nos1225566369,https://file.finance.qq.com/finance/hs/pdf/2026/09/16/1225566369.PDF
2026-09-15T18:56:33+08:00,sz002059,002059,云南旅游,云南旅游：关于公司股票交易异常波动的公告,down,20%偏离异动,1,https://gu.qq.com/sz002059/gp/notice/nos1225566255,https://file.finance.qq.com/finance/hs/pdf/2026/09/16/1225566255.PDF
2026-09-15T18:46:15+08:00,sz002815,002815,崇达技术,崇达技术：关于股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sz002815/gp/notice/nos1225566250,https://file.finance.qq.com/finance/hs/pdf/2026/09/16/1225566250.PDF
2026-09-15T18:44:57+08:00,sz301132,301132,满坤科技,满坤科技：股票交易异常波动公告,up,,,https://gu.qq.com/sz301132/gp/notice/nos1225566236,https://file.finance.qq.com/finance/hs/pdf/2026/09/15/1225566236.PDF
2026-09-15T18:30:40+08:00,sh603090,603090,宏盛股份,宏盛股份：宏盛股份股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh603090/gp/notice/nos1225566282,https://file.finance.qq.com/finance/hs/pdf/2026/09/16/1225566282.PDF
2026-09-15T18:23:17+08:00,sz000930,000930,中粮科技,中粮科技：股票交易异常波动公告,down,,1,https://gu.qq.com/sz000930/gp/notice/nos1225565956,https://file.finance.qq.com/finance/hs/pdf/2026/09/16/1225565956.PDF
2026-09-15T18:22:20+08:00,sz000759,000759,中百集团,中百集团：股票交易异常波动暨风险提示公告,down,20%偏离异动,1,https://gu.qq.com/sz000759/gp/notice/nos1225565958,https://file.finance.qq.com/finance/hs/pdf/2026/09/16/1225565958.PDF
2026-09-15T18:15:49+08:00,sh600354,600354,敦煌种业,甘肃省敦煌种业集团股份有限公司股票交易异常波动公告,down,20%偏离异动,1,https://gu.qq.com/sh600354/gp/notice/nos600354_20260916_JUMH,https://file.finance.qq.com//finance/hs/pdf/2026/09/16/600354_20260916_JUMH.pdf
2026-09-15T17:55:12+08:00,sz002295,002295,精艺股份,精艺股份：关于公司股价异动的公告,down,,1,https://gu.qq.com/sz002295/gp/notice/nos1225565526,https://file.finance.qq.com/finance/hs/pdf/2026/09/16/1225565526.PDF
2026-09-15T17:52:06+08:00,sz000523,000523,红棉股份,红棉股份：关于股票交易异常波动的公告,down,20%偏离异动,1,https://gu.qq.com/sz000523/gp/notice/nos1225565523,https://file.finance.qq.com/finance/hs/pdf/2026/09/16/1225565523.PDF
2026-09-15T17:46:24+08:00,sh600318,600318,新力金融,安徽新力金融股份有限公司股票交易异常波动公告,down,20%偏离异动,1,https://gu.qq.com/sh600318/gp/notice/nos600318_20260916_I3OV,https://file.finance.qq.com//finance/hs/pdf/2026/09/16/600318_20260916_I3OV.pdf
2026-09-15T17:27:06+08:00,sh603386,603386,骏亚科技,骏亚科技：骏亚科技：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh603386/gp/notice/nos1225565367,https://file.finance.qq.com/finance/hs/pdf/2026/09/16/1225565367.PDF
2026-09-15T17:22:29+08:00,sh600184,600184,光电股份,光电股份：北方光电股份有限公司关于股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sh600184/gp/notice/nos1225565296,https://file.finance.qq.com/finance/hs/pdf/2026/09/16/1225565296.PDF
2026-09-15T17:12:13+08:00,sz002909,002909,集泰股份,集泰股份：关于股票交易异常波动的公告,down,,1,https://gu.qq.com/sz002909/gp/notice/nos1225564956,https://file.finance.qq.com/finance/hs/pdf/2026/09/16/1225564956.PDF
2026-09-15T16:36:54+08:00,sh600865,600865,百大集团,百大集团：百大集团股份有限公司股票交易异常波动公告,down,20%偏离异动,1,https://gu.qq.com/sh600865/gp/notice/nos1225564892,https://file.finance.qq.com/finance/hs/pdf/2026/09/16/1225564892.PDF
