published_at,symbol,code,name,title,direction,categories,down_occurrence_30d,tencent_url,pdf_url
2026-09-23T20:25:05+08:00,sh600418,600418,江淮汽车,江淮汽车：江淮汽车股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh600418/gp/notice/nos1225580522,https://file.finance.qq.com/finance/hs/pdf/2026/09/24/1225580522.PDF
2026-09-23T19:56:25+08:00,sz002238,002238,天威视讯,天威视讯：天威视讯关于股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz002238/gp/notice/nos1225580370,https://file.finance.qq.com/finance/hs/pdf/2026/09/24/1225580370.PDF
2026-09-23T19:20:24+08:00,sh603636,603636,南威软件,南威软件：南威软件：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh603636/gp/notice/nos1225580207,https://file.finance.qq.com/finance/hs/pdf/2026/09/24/1225580207.PDF
2026-09-23T18:34:13+08:00,sz301008,301008,宏昌科技,宏昌科技：关于公司股票交易异常波动的公告,up,,,https://gu.qq.com/sz301008/gp/notice/nos1225579708,https://file.finance.qq.com/finance/hs/pdf/2026/09/24/1225579708.PDF
2026-09-23T18:21:30+08:00,sh601811,601811,新华文轩,新华文轩：新华文轩股票交易异常波动暨风险提示公告,up,,,https://gu.qq.com/sh601811/gp/notice/nos1225579777,https://file.finance.qq.com/finance/hs/pdf/2026/09/24/1225579777.PDF
2026-09-23T17:46:08+08:00,sz300691,300691,联合光电,联合光电：股票交易异常波动公告,up,,,https://gu.qq.com/sz300691/gp/notice/nos1225579302,https://file.finance.qq.com/finance/hs/pdf/2026/09/23/1225579302.PDF
2026-09-23T17:44:21+08:00,sh600641,600641,先导基电,先导基电：关于《上海先导基电科技股份有限公司股票交易异常波动询证函》的回函,unknown,,,https://gu.qq.com/sh600641/gp/notice/nos1225579429,https://file.finance.qq.com/finance/hs/pdf/2026/09/24/1225579429.PDF
2026-09-23T17:44:21+08:00,sh600641,600641,先导基电,先导基电：上海先导基电科技股份有限公司股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh600641/gp/notice/nos1225579432,https://file.finance.qq.com/finance/hs/pdf/2026/09/24/1225579432.PDF
2026-09-23T17:18:08+08:00,sz301047,301047,义翘神州,义翘神州：股票交易异常波动公告,up,,,https://gu.qq.com/sz301047/gp/notice/nos1225578812,https://file.finance.qq.com/finance/hs/pdf/2026/09/23/1225578812.PDF
2026-09-23T17:12:37+08:00,sh600825,600825,新华传媒,新华传媒：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh600825/gp/notice/nos1225579046,https://file.finance.qq.com/finance/hs/pdf/2026/09/24/1225579046.PDF
2026-09-23T17:12:25+08:00,sh600825,600825,新华传媒,新华传媒：关于股票交易异常波动情况的复函,unknown,,,https://gu.qq.com/sh600825/gp/notice/nos1225579038,https://file.finance.qq.com/finance/hs/pdf/2026/09/24/1225579038.PDF
2026-09-23T16:49:05+08:00,sh605058,605058,澳弘电子,澳弘电子：澳弘电子股票交易异常波动暨风险提示公告,up,20%偏离异动,,https://gu.qq.com/sh605058/gp/notice/nos1225578624,https://file.finance.qq.com/finance/hs/pdf/2026/09/24/1225578624.PDF
