published_at,symbol,code,name,title,direction,categories,down_occurrence_30d,tencent_url,pdf_url
2026-08-26T17:08:17+08:00,sz002703,002703,浙江世宝,浙江世宝：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz002703/gp/notice/nos1225509727,https://file.finance.qq.com/finance/hs/pdf/2026/08/27/1225509727.PDF
2026-08-26T16:44:44+08:00,sh603156,603156,养元饮品,养元饮品：养元饮品：关于河北养元智汇饮品股份有限公司股票交易异常波动问询函的回复,unknown,,,https://gu.qq.com/sh603156/gp/notice/nos1225509846,https://file.finance.qq.com/finance/hs/pdf/2026/08/27/1225509846.PDF
2026-08-26T16:44:44+08:00,sh603156,603156,养元饮品,养元饮品：养元饮品股票交易异常波动公告,down,20%偏离异动,1,https://gu.qq.com/sh603156/gp/notice/nos1225509806,https://file.finance.qq.com/finance/hs/pdf/2026/08/27/1225509806.PDF
2026-08-25T20:41:32+08:00,sz000017,000017,深中华A,深中华A：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz000017/gp/notice/nos1225507411,https://file.finance.qq.com/finance/hs/pdf/2026/08/26/1225507411.PDF
2026-08-25T20:06:22+08:00,sz002084,002084,海鸥住工,海鸥住工：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz002084/gp/notice/nos1225507024,https://file.finance.qq.com/finance/hs/pdf/2026/08/26/1225507024.PDF
2026-08-25T19:53:08+08:00,sz300313,300313,天山生物,天山生物：股票交易异常波动及严重异常波动暨风险提示公告,up,,,https://gu.qq.com/sz300313/gp/notice/nos1225506860,https://file.finance.qq.com/finance/hs/pdf/2026/08/26/1225506860.PDF
2026-08-25T19:16:06+08:00,sz002041,002041,登海种业,登海种业：股票交易异常波动暨风险提示性公告,up,,,https://gu.qq.com/sz002041/gp/notice/nos1225506289,https://file.finance.qq.com/finance/hs/pdf/2026/08/26/1225506289.PDF
2026-08-25T18:21:15+08:00,sh603378,603378,*ST亚士,*ST亚士：亚士创能股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh603378/gp/notice/nos1225505958,https://file.finance.qq.com/finance/hs/pdf/2026/08/26/1225505958.PDF
2026-08-25T18:20:56+08:00,sh603378,603378,*ST亚士,*ST亚士：关于《亚士创能科技（上海）股份有限公司股票交易异常波动有关事项的问询函》的回函,unknown,,,https://gu.qq.com/sh603378/gp/notice/nos1225505499,https://file.finance.qq.com/finance/hs/pdf/2026/08/26/1225505499.PDF
2026-08-25T18:07:16+08:00,sh600508,600508,上海能源,上海能源：上海能源股票交易异常波动公告,down,20%偏离异动,1,https://gu.qq.com/sh600508/gp/notice/nos1225505648,https://file.finance.qq.com/finance/hs/pdf/2026/08/26/1225505648.PDF
2026-08-25T17:38:14+08:00,sz002536,002536,飞龙股份,飞龙股份：飞龙股份股票交易异常波动公告,up,,,https://gu.qq.com/sz002536/gp/notice/nos1225503434,https://file.finance.qq.com/finance/hs/pdf/2026/08/26/1225503434.PDF
2026-08-25T16:49:10+08:00,sz002445,002445,中南文化,中南文化：关于公司股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sz002445/gp/notice/nos1225501952,https://file.finance.qq.com/finance/hs/pdf/2026/08/26/1225501952.PDF
2026-08-25T16:25:43+08:00,sh603823,603823,百合花,百合花：百合花集团股份有限公司股票交易异常波动公告,down,20%偏离异动|近30自然日第2次下跌异动,2,https://gu.qq.com/sh603823/gp/notice/nos1225501750,https://file.finance.qq.com/finance/hs/pdf/2026/08/26/1225501750.PDF
